,date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),First dep NB or WB,First dep SB or EB,Last dep NB or WB,Last dep SB or EB,Route,Interruption,time period start,time period end
1031,2025-11-10,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-10 04:00:00,2025-11-10 09:00:00
1031,2025-11-10,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-10 09:00:00,2025-11-10 15:00:00
1031,2025-11-10,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-10 15:00:00,2025-11-10 19:00:00
1031,2025-11-10,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-10 19:00:00,2025-11-10 22:00:00
1031,2025-11-10,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-10 22:00:00,2025-11-11 04:00:00
1032,2025-11-11,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-11 04:00:00,2025-11-11 09:00:00
1032,2025-11-11,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-11 09:00:00,2025-11-11 15:00:00
1032,2025-11-11,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-11 15:00:00,2025-11-11 19:00:00
1032,2025-11-11,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-11 19:00:00,2025-11-11 22:00:00
1032,2025-11-11,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-11 22:00:00,2025-11-12 04:00:00
1033,2025-11-12,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-12 04:00:00,2025-11-12 09:00:00
1033,2025-11-12,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-12 09:00:00,2025-11-12 15:00:00
1033,2025-11-12,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-12 15:00:00,2025-11-12 19:00:00
1033,2025-11-12,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-12 19:00:00,2025-11-12 22:00:00
1033,2025-11-12,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-12 22:00:00,2025-11-13 04:00:00
1034,2025-11-13,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-13 04:00:00,2025-11-13 09:00:00
1034,2025-11-13,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-13 09:00:00,2025-11-13 15:00:00
1034,2025-11-13,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-13 15:00:00,2025-11-13 19:00:00
1034,2025-11-13,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-13 19:00:00,2025-11-13 22:00:00
1034,2025-11-13,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-13 22:00:00,2025-11-14 04:00:00
1035,2025-11-14,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-14 04:00:00,2025-11-14 09:00:00
1035,2025-11-14,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-14 09:00:00,2025-11-14 15:00:00
1035,2025-11-14,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-14 15:00:00,2025-11-14 19:00:00
1035,2025-11-14,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-14 19:00:00,2025-11-14 22:00:00
1035,2025-11-14,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-14 22:00:00,2025-11-15 04:00:00
1036,2025-11-15,15,10:00,140,10,13.9,0,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-15 04:00:00,2025-11-15 08:00:00
1036,2025-11-15,18,10:00,172,8,11.3,1,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-15 08:00:00,2025-11-15 12:00:00
1036,2025-11-15,26,08:00,199,9,9.8,2,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-15 12:00:00,2025-11-15 19:00:00
1036,2025-11-15,21,09:00,178,11,11.0,3,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-15 19:00:00,2025-11-15 22:00:00
1036,2025-11-15,17,10:00,163,7,12.0,4,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-15 22:00:00,2025-11-16 04:00:00
1037,2025-11-16,15,10:00,141,9,13.8,0,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-16 04:00:00,2025-11-16 08:00:00
1037,2025-11-16,17,10:00,163,7,12.0,1,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-16 08:00:00,2025-11-16 12:00:00
1037,2025-11-16,19,10:00,180,10,10.8,2,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-16 12:00:00,2025-11-16 19:00:00
1037,2025-11-16,17,10:00,163,7,12.0,3,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-16 19:00:00,2025-11-16 22:00:00
1037,2025-11-16,15,10:00,144,6,13.5,4,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-16 22:00:00,2025-11-17 04:00:00
1038,2025-11-17,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-17 04:00:00,2025-11-17 09:00:00
1038,2025-11-17,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-17 09:00:00,2025-11-17 15:00:00
1038,2025-11-17,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-17 15:00:00,2025-11-17 19:00:00
1038,2025-11-17,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-17 19:00:00,2025-11-17 22:00:00
1038,2025-11-17,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-17 22:00:00,2025-11-18 04:00:00
1039,2025-11-18,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-18 04:00:00,2025-11-18 09:00:00
1039,2025-11-18,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-18 09:00:00,2025-11-18 15:00:00
1039,2025-11-18,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-18 15:00:00,2025-11-18 19:00:00
1039,2025-11-18,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-18 19:00:00,2025-11-18 22:00:00
1039,2025-11-18,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-18 22:00:00,2025-11-19 04:00:00
1040,2025-11-19,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-19 04:00:00,2025-11-19 09:00:00
1040,2025-11-19,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-19 09:00:00,2025-11-19 15:00:00
1040,2025-11-19,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-19 15:00:00,2025-11-19 19:00:00
1040,2025-11-19,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-19 19:00:00,2025-11-19 22:00:00
1040,2025-11-19,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-19 22:00:00,2025-11-20 04:00:00
1041,2025-11-20,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-20 04:00:00,2025-11-20 09:00:00
1041,2025-11-20,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-20 09:00:00,2025-11-20 15:00:00
1041,2025-11-20,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-20 15:00:00,2025-11-20 19:00:00
1041,2025-11-20,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-20 19:00:00,2025-11-20 22:00:00
1041,2025-11-20,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-20 22:00:00,2025-11-21 04:00:00
1042,2025-11-21,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-21 04:00:00,2025-11-21 09:00:00
1042,2025-11-21,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-21 09:00:00,2025-11-21 15:00:00
1042,2025-11-21,22,10:00,209,11,9.3,2,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-21 15:00:00,2025-11-21 19:00:00
1042,2025-11-21,18,10:00,172,8,11.3,3,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-21 19:00:00,2025-11-21 22:00:00
1042,2025-11-21,17,10:00,158,12,12.3,4,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-21 22:00:00,2025-11-22 04:00:00
1043,2025-11-22,15,10:00,140,10,13.9,0,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-22 04:00:00,2025-11-22 08:00:00
1043,2025-11-22,18,10:00,172,8,11.3,1,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-22 08:00:00,2025-11-22 12:00:00
1043,2025-11-22,26,08:00,199,9,9.8,2,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-22 12:00:00,2025-11-22 19:00:00
1043,2025-11-22,21,09:00,178,11,11.0,3,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-22 19:00:00,2025-11-22 22:00:00
1043,2025-11-22,17,10:00,163,7,12.0,4,1,32.49,05:00,05:49,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-22 22:00:00,2025-11-23 04:00:00
1044,2025-11-23,15,10:00,141,9,13.8,0,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-23 04:00:00,2025-11-23 08:00:00
1044,2025-11-23,17,10:00,163,7,12.0,1,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-23 08:00:00,2025-11-23 12:00:00
1044,2025-11-23,19,10:00,180,10,10.8,2,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-23 12:00:00,2025-11-23 19:00:00
1044,2025-11-23,17,10:00,163,7,12.0,3,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-23 19:00:00,2025-11-23 22:00:00
1044,2025-11-23,15,10:00,144,6,13.5,4,2,32.49,05:04,04:55,01:09,01:02,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-23 22:00:00,2025-11-24 04:00:00
1045,2025-11-24,19,10:00,175,15,11.1,0,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-24 04:00:00,2025-11-24 09:00:00
1045,2025-11-24,20,10:00,188,12,10.4,1,0,32.49,04:51,04:40,01:11,01:09,506 High Park-Main St Stn via Spadina & Bay ,Temporary streetcar diversion to accommodate track and overhead work at College St and McCaul St,2025-11-24 09:00:00,2025-11-24 15:00:00
