date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),Interruption,time period start,time period end,EB/WB,bunch,total delay,gap
2025-10-07,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-07 09:00:00,2025-10-07 15:00:00,E,1336,5817.0,13
2025-10-07,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-07 09:00:00,2025-10-07 15:00:00,W,392,489.0,13
2025-10-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-08 09:00:00,2025-10-08 15:00:00,E,1518,2163.0,13
2025-10-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-08 09:00:00,2025-10-08 15:00:00,W,373,163.0,13
2025-10-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-09 09:00:00,2025-10-09 15:00:00,E,1301,4292.0,13
2025-10-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-09 09:00:00,2025-10-09 15:00:00,W,468,306.0,13
2025-10-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-10 09:00:00,2025-10-10 15:00:00,E,1299,6291.0,13
2025-10-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-10 09:00:00,2025-10-10 15:00:00,W,459,513.0,13
2025-10-13,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-13 09:00:00,2025-10-13 15:00:00,E,1234,4531.0,13
2025-10-13,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-13 09:00:00,2025-10-13 15:00:00,W,325,1308.0,13
2025-10-14,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-14 09:00:00,2025-10-14 15:00:00,E,1160,5315.0,13
2025-10-14,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-14 09:00:00,2025-10-14 15:00:00,W,321,454.0,13
2025-10-15,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-15 09:00:00,2025-10-15 15:00:00,E,1161,6201.0,13
2025-10-15,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-15 09:00:00,2025-10-15 15:00:00,W,330,590.0,13
2025-10-16,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-16 09:00:00,2025-10-16 15:00:00,E,1230,6612.0,13
2025-10-16,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-16 09:00:00,2025-10-16 15:00:00,W,324,528.0,13
2025-10-17,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-17 09:00:00,2025-10-17 15:00:00,E,1244,6338.0,13
2025-10-17,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-17 09:00:00,2025-10-17 15:00:00,W,317,647.0,13
2025-10-20,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-20 09:00:00,2025-10-20 15:00:00,E,1204,7056.0,13
2025-10-20,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-20 09:00:00,2025-10-20 15:00:00,W,317,634.0,13
2025-10-21,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-21 09:00:00,2025-10-21 15:00:00,E,1166,6359.0,13
2025-10-21,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-21 09:00:00,2025-10-21 15:00:00,W,317,668.0,13
2025-10-22,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-22 09:00:00,2025-10-22 15:00:00,E,1187,5779.0,13
2025-10-22,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-22 09:00:00,2025-10-22 15:00:00,W,287,592.0,13
2025-10-23,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-23 09:00:00,2025-10-23 15:00:00,E,1058,4887.0,13
2025-10-23,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-23 09:00:00,2025-10-23 15:00:00,W,289,579.0,13
2025-10-24,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-24 09:00:00,2025-10-24 15:00:00,E,1161,5638.0,13
2025-10-24,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-24 09:00:00,2025-10-24 15:00:00,W,317,422.0,13
2025-10-27,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-27 09:00:00,2025-10-27 15:00:00,E,1180,7059.0,13
2025-10-27,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-27 09:00:00,2025-10-27 15:00:00,W,327,703.0,13
2025-10-28,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-28 09:00:00,2025-10-28 15:00:00,E,1310,5868.0,13
2025-10-28,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-28 09:00:00,2025-10-28 15:00:00,W,319,316.0,13
2025-10-29,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-29 09:00:00,2025-10-29 15:00:00,E,1245,6846.0,13
2025-10-29,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-29 09:00:00,2025-10-29 15:00:00,W,317,539.0,13
2025-10-30,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-30 09:00:00,2025-10-30 15:00:00,E,1221,6493.0,13
2025-10-30,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-30 09:00:00,2025-10-30 15:00:00,W,325,619.0,13
2025-10-31,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-31 09:00:00,2025-10-31 15:00:00,E,1160,7814.0,13
2025-10-31,20,10:00,188,12,10.4,1,0,32.49,1,2025-10-31 09:00:00,2025-10-31 15:00:00,W,323,819.0,13
2025-11-03,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-03 09:00:00,2025-11-03 15:00:00,E,1287,5704.0,13
2025-11-03,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-03 09:00:00,2025-11-03 15:00:00,W,327,502.0,13
2025-11-04,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-04 09:00:00,2025-11-04 15:00:00,E,1160,6300.0,13
2025-11-04,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-04 09:00:00,2025-11-04 15:00:00,W,317,306.0,13
2025-11-05,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-05 09:00:00,2025-11-05 15:00:00,E,1267,6965.0,13
2025-11-05,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-05 09:00:00,2025-11-05 15:00:00,W,330,375.0,13
2025-11-06,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-06 09:00:00,2025-11-06 15:00:00,E,1267,5518.0,13
2025-11-06,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-06 09:00:00,2025-11-06 15:00:00,W,327,339.0,13
2025-11-07,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-07 09:00:00,2025-11-07 15:00:00,E,1223,9556.0,13
2025-11-07,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-07 09:00:00,2025-11-07 15:00:00,W,336,654.0,13
2025-11-10,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-10 09:00:00,2025-11-10 15:00:00,E,1166,8038.0,13
2025-11-10,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-10 09:00:00,2025-11-10 15:00:00,W,317,998.0,13
2025-11-11,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-11 09:00:00,2025-11-11 15:00:00,E,1160,6888.0,13
2025-11-11,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-11 09:00:00,2025-11-11 15:00:00,W,324,445.0,13
2025-11-12,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-12 09:00:00,2025-11-12 15:00:00,E,1261,6772.0,13
2025-11-12,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-12 09:00:00,2025-11-12 15:00:00,W,345,502.0,13
2025-11-13,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-13 09:00:00,2025-11-13 15:00:00,E,1170,6138.0,13
2025-11-13,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-13 09:00:00,2025-11-13 15:00:00,W,327,501.0,13
2025-11-14,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-14 09:00:00,2025-11-14 15:00:00,E,1161,5865.0,13
2025-11-14,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-14 09:00:00,2025-11-14 15:00:00,W,347,511.0,13
2025-11-17,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-17 09:00:00,2025-11-17 15:00:00,E,1371,2699.0,13
2025-11-17,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-17 09:00:00,2025-11-17 15:00:00,W,370,2846.0,13
2025-11-18,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-18 09:00:00,2025-11-18 15:00:00,E,1204,1972.0,13
2025-11-18,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-18 09:00:00,2025-11-18 15:00:00,W,359,1776.0,13
2025-11-19,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-19 09:00:00,2025-11-19 15:00:00,E,1180,2747.0,13
2025-11-19,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-19 09:00:00,2025-11-19 15:00:00,W,317,396.0,13
2025-11-20,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-20 09:00:00,2025-11-20 15:00:00,E,1195,5107.0,13
2025-11-20,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-20 09:00:00,2025-11-20 15:00:00,W,318,665.0,13
2025-11-21,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-21 09:00:00,2025-11-21 15:00:00,E,1287,3908.0,13
2025-11-21,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-21 09:00:00,2025-11-21 15:00:00,W,364,789.0,13
2025-11-24,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-24 09:00:00,2025-11-24 15:00:00,E,1243,10643.0,13
2025-11-24,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-24 09:00:00,2025-11-24 15:00:00,W,324,1229.0,13
2025-11-25,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-25 09:00:00,2025-11-25 15:00:00,E,1236,12311.0,13
2025-11-25,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-25 09:00:00,2025-11-25 15:00:00,W,378,997.0,13
2025-11-26,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-26 09:00:00,2025-11-26 15:00:00,E,1271,6137.0,13
2025-11-26,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-26 09:00:00,2025-11-26 15:00:00,W,329,269.0,13
2025-11-27,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-27 09:00:00,2025-11-27 15:00:00,E,1176,7572.0,13
2025-11-27,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-27 09:00:00,2025-11-27 15:00:00,W,342,1217.0,13
2025-11-28,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-28 09:00:00,2025-11-28 15:00:00,E,1169,10346.0,13
2025-11-28,20,10:00,188,12,10.4,1,0,32.49,1,2025-11-28 09:00:00,2025-11-28 15:00:00,W,342,1502.0,13
2025-12-01,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-01 09:00:00,2025-12-01 15:00:00,E,1161,7681.0,13
2025-12-01,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-01 09:00:00,2025-12-01 15:00:00,W,354,205.0,13
2025-12-02,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-02 09:00:00,2025-12-02 15:00:00,E,1160,6290.0,13
2025-12-02,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-02 09:00:00,2025-12-02 15:00:00,W,324,581.0,13
2025-12-03,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-03 09:00:00,2025-12-03 15:00:00,E,1247,10858.0,13
2025-12-03,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-03 09:00:00,2025-12-03 15:00:00,W,338,1056.0,13
2025-12-04,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-04 09:00:00,2025-12-04 15:00:00,E,1230,13084.0,13
2025-12-04,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-04 09:00:00,2025-12-04 15:00:00,W,340,1248.0,13
2025-12-05,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-05 09:00:00,2025-12-05 15:00:00,E,1174,6673.0,13
2025-12-05,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-05 09:00:00,2025-12-05 15:00:00,W,317,599.0,13
2025-12-08,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-08 09:00:00,2025-12-08 15:00:00,E,1167,7972.0,13
2025-12-08,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-08 09:00:00,2025-12-08 15:00:00,W,327,868.0,13
2025-12-09,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-09 09:00:00,2025-12-09 15:00:00,E,1288,6979.0,13
2025-12-09,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-09 09:00:00,2025-12-09 15:00:00,W,317,547.0,13
2025-12-10,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-10 09:00:00,2025-12-10 15:00:00,E,1195,7472.0,13
2025-12-10,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-10 09:00:00,2025-12-10 15:00:00,W,404,659.0,13
2025-12-11,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-11 09:00:00,2025-12-11 15:00:00,E,1287,6663.0,13
2025-12-11,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-11 09:00:00,2025-12-11 15:00:00,W,327,321.0,13
2025-12-12,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-12 09:00:00,2025-12-12 15:00:00,E,1160,6077.0,13
2025-12-12,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-12 09:00:00,2025-12-12 15:00:00,W,327,450.0,13
2025-12-15,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-15 09:00:00,2025-12-15 15:00:00,E,1174,10075.0,13
2025-12-15,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-15 09:00:00,2025-12-15 15:00:00,W,317,1094.0,13
2025-12-16,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-16 09:00:00,2025-12-16 15:00:00,E,1195,8753.0,13
2025-12-16,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-16 09:00:00,2025-12-16 15:00:00,W,322,714.0,13
2025-12-17,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-17 09:00:00,2025-12-17 15:00:00,E,1180,5950.0,13
2025-12-17,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-17 09:00:00,2025-12-17 15:00:00,W,317,423.0,13
2025-12-18,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-18 09:00:00,2025-12-18 15:00:00,E,1318,6992.0,13
2025-12-18,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-18 09:00:00,2025-12-18 15:00:00,W,324,389.0,13
2025-12-19,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-19 09:00:00,2025-12-19 15:00:00,E,2317,14265.0,15
2025-12-19,20,10:00,188,12,10.4,1,0,32.49,1,2025-12-19 09:00:00,2025-12-19 15:00:00,W,704,1222.0,13
