stop,EB/WB,time,bunch,gap,dt short,dt long
Spadina Ave,W,2025-05-06 15:00:00,0,0,12.433333333333334,0.0
Spadina Ave,W,2025-05-06 16:00:00,0,0,5.383333333333334,0.0
Spadina Ave,W,2025-05-06 17:00:00,0,1,11.6,0.0
Spadina Ave,W,2025-05-06 18:00:00,1,0,16.8,0.0
Spadina Ave,W,2025-05-06 19:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-06 20:00:00,2,0,15.766666666666666,0.0
Spadina Ave,W,2025-05-06 21:00:00,0,1,8.183333333333334,0.0
Spadina Ave,W,2025-05-06 22:00:00,2,1,16.833333333333332,0.0
Spadina Ave,W,2025-05-06 23:00:00,1,0,7.833333333333333,0.0
Spadina Ave,W,2025-05-07 00:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-07 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-07 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-07 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-07 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-07 05:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-07 06:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-07 07:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-07 08:00:00,0,1,13.266666666666667,19.516666666666666
Spadina Ave,W,2025-05-07 09:00:00,0,2,50.93333333333334,47.7
Spadina Ave,W,2025-05-07 10:00:00,1,0,26.21666666666667,0.0
Spadina Ave,W,2025-05-07 11:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-07 12:00:00,0,2,7.35,0.0
Spadina Ave,W,2025-05-07 13:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-07 14:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-07 15:00:00,0,1,35.233333333333334,25.6
Spadina Ave,W,2025-05-07 16:00:00,0,0,8.166666666666666,25.266666666666666
Spadina Ave,W,2025-05-07 17:00:00,2,1,17.9,0.0
Spadina Ave,W,2025-05-07 18:00:00,0,0,21.616666666666667,23.183333333333334
Spadina Ave,W,2025-05-07 19:00:00,2,1,29.566666666666666,0.0
Spadina Ave,W,2025-05-07 20:00:00,2,1,22.533333333333335,0.0
Spadina Ave,W,2025-05-07 21:00:00,0,0,10.7,0.0
Spadina Ave,W,2025-05-07 22:00:00,0,1,14.816666666666666,0.0
Spadina Ave,W,2025-05-07 23:00:00,1,1,7.45,0.0
Spadina Ave,W,2025-05-08 00:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-08 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-08 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-08 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-08 04:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-08 05:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-08 06:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-08 07:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-08 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-08 09:00:00,1,1,28.15,0.0
Spadina Ave,W,2025-05-08 10:00:00,0,0,5.716666666666667,0.0
Spadina Ave,W,2025-05-08 11:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-08 12:00:00,1,0,7.033333333333333,0.0
Spadina Ave,W,2025-05-08 13:00:00,1,0,12.45,0.0
Spadina Ave,W,2025-05-08 14:00:00,1,0,24.083333333333336,0.0
Spadina Ave,W,2025-05-08 15:00:00,0,0,12.816666666666666,0.0
Spadina Ave,W,2025-05-08 16:00:00,0,1,11.683333333333334,0.0
Spadina Ave,W,2025-05-08 17:00:00,0,0,5.466666666666667,0.0
Spadina Ave,W,2025-05-08 18:00:00,1,0,15.283333333333331,0.0
Spadina Ave,W,2025-05-08 19:00:00,0,0,6.233333333333333,0.0
Spadina Ave,W,2025-05-08 20:00:00,1,1,12.45,0.0
Spadina Ave,W,2025-05-08 21:00:00,0,0,5.616666666666667,0.0
Spadina Ave,W,2025-05-08 22:00:00,1,1,19.483333333333334,0.0
Spadina Ave,W,2025-05-08 23:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-09 00:00:00,2,0,5.916666666666667,0.0
Spadina Ave,W,2025-05-09 01:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-09 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-09 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-09 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-09 05:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-09 06:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-09 07:00:00,2,0,0.0,0.0
Spadina Ave,W,2025-05-09 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-09 09:00:00,2,2,34.266666666666666,0.0
Spadina Ave,W,2025-05-09 10:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-09 11:00:00,1,1,14.35,0.0
Spadina Ave,W,2025-05-09 12:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-09 13:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-09 14:00:00,1,0,5.75,0.0
Spadina Ave,W,2025-05-09 15:00:00,0,1,19.366666666666667,0.0
Spadina Ave,W,2025-05-09 16:00:00,0,1,32.1,19.766666666666666
Spadina Ave,W,2025-05-09 17:00:00,0,0,8.166666666666666,0.0
Spadina Ave,W,2025-05-09 18:00:00,0,0,25.85,0.0
Spadina Ave,W,2025-05-09 19:00:00,1,1,6.916666666666667,0.0
Spadina Ave,W,2025-05-09 20:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-09 21:00:00,1,1,31.233333333333334,0.0
Spadina Ave,W,2025-05-09 22:00:00,2,1,12.866666666666667,0.0
Spadina Ave,W,2025-05-09 23:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-10 00:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 05:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-10 06:00:00,0,1,7.133333333333334,0.0
Spadina Ave,W,2025-05-10 07:00:00,1,1,0.0,0.0
Spadina Ave,W,2025-05-10 08:00:00,1,0,8.483333333333333,0.0
Spadina Ave,W,2025-05-10 09:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 10:00:00,3,1,12.483333333333334,0.0
Spadina Ave,W,2025-05-10 11:00:00,2,1,12.683333333333334,0.0
Spadina Ave,W,2025-05-10 12:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 13:00:00,1,0,5.866666666666667,0.0
Spadina Ave,W,2025-05-10 14:00:00,2,1,0.0,0.0
Spadina Ave,W,2025-05-10 15:00:00,1,0,7.133333333333334,0.0
Spadina Ave,W,2025-05-10 16:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-10 17:00:00,1,0,14.45,0.0
Spadina Ave,W,2025-05-10 18:00:00,1,1,6.883333333333333,0.0
Spadina Ave,W,2025-05-10 19:00:00,0,1,7.5,0.0
Spadina Ave,W,2025-05-10 20:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-10 21:00:00,0,0,5.3,0.0
Spadina Ave,W,2025-05-10 22:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-10 23:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 00:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-11 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 05:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 06:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 07:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 09:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 10:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 11:00:00,0,2,0.0,66.13333333333333
Spadina Ave,W,2025-05-11 12:00:00,1,0,0.0,54.4
Spadina Ave,W,2025-05-11 13:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-11 14:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 15:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-11 16:00:00,1,1,16.916666666666668,23.616666666666667
Spadina Ave,W,2025-05-11 17:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 18:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 19:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 20:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-11 21:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-11 22:00:00,1,0,5.9,0.0
Spadina Ave,W,2025-05-11 23:00:00,1,0,0.0,25.083333333333332
Spadina Ave,W,2025-05-12 00:00:00,2,1,14.3,0.0
Spadina Ave,W,2025-05-12 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 05:00:00,0,2,6.95,0.0
Spadina Ave,W,2025-05-12 06:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 07:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 09:00:00,0,0,20.049999999999997,0.0
Spadina Ave,W,2025-05-12 10:00:00,2,1,25.216666666666665,0.0
Spadina Ave,W,2025-05-12 11:00:00,3,1,27.916666666666668,0.0
Spadina Ave,W,2025-05-12 12:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 13:00:00,2,1,26.15,0.0
Spadina Ave,W,2025-05-12 14:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-12 15:00:00,0,1,18.8,0.0
Spadina Ave,W,2025-05-12 16:00:00,0,0,7.0,0.0
Spadina Ave,W,2025-05-12 17:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 18:00:00,0,0,9.8,0.0
Spadina Ave,W,2025-05-12 19:00:00,2,1,11.95,20.15
Spadina Ave,W,2025-05-12 20:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-12 21:00:00,2,2,30.8,29.833333333333332
Spadina Ave,W,2025-05-12 22:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-12 23:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 00:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 01:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-13 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 05:00:00,1,2,0.0,0.0
Spadina Ave,W,2025-05-13 06:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 07:00:00,2,1,8.733333333333333,0.0
Spadina Ave,W,2025-05-13 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 09:00:00,0,0,19.53333333333333,19.65
Spadina Ave,W,2025-05-13 10:00:00,0,2,32.71666666666667,28.733333333333334
Spadina Ave,W,2025-05-13 11:00:00,1,1,34.9,81.03333333333333
Spadina Ave,W,2025-05-13 12:00:00,1,0,44.266666666666666,0.0
Spadina Ave,W,2025-05-13 13:00:00,0,0,5.183333333333334,0.0
Spadina Ave,W,2025-05-13 14:00:00,1,1,0.0,0.0
Spadina Ave,W,2025-05-13 15:00:00,0,1,12.0,0.0
Spadina Ave,W,2025-05-13 16:00:00,0,0,7.083333333333333,0.0
Spadina Ave,W,2025-05-13 17:00:00,1,1,50.733333333333334,24.666666666666668
Spadina Ave,W,2025-05-13 18:00:00,2,1,20.049999999999997,20.7
Spadina Ave,W,2025-05-13 19:00:00,1,2,28.566666666666666,0.0
Spadina Ave,W,2025-05-13 20:00:00,2,1,21.666666666666664,0.0
Spadina Ave,W,2025-05-13 21:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 22:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-13 23:00:00,0,2,0.0,20.633333333333333
Spadina Ave,W,2025-05-14 00:00:00,1,1,12.5,0.0
Spadina Ave,W,2025-05-14 01:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-14 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-14 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-14 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-14 05:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-14 06:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-14 07:00:00,1,0,5.166666666666667,0.0
Spadina Ave,W,2025-05-14 08:00:00,0,0,10.866666666666667,0.0
Spadina Ave,W,2025-05-14 09:00:00,0,0,13.8,47.11666666666667
Spadina Ave,W,2025-05-14 10:00:00,2,1,50.63333333333333,0.0
Spadina Ave,W,2025-05-14 11:00:00,2,0,33.083333333333336,46.75
Spadina Ave,W,2025-05-14 12:00:00,2,0,8.016666666666667,0.0
Spadina Ave,W,2025-05-14 13:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-14 14:00:00,3,1,13.149999999999999,23.9
Spadina Ave,W,2025-05-14 15:00:00,0,0,14.15,0.0
Spadina Ave,W,2025-05-14 16:00:00,0,1,14.433333333333334,0.0
Spadina Ave,W,2025-05-14 17:00:00,0,0,6.283333333333333,0.0
Spadina Ave,W,2025-05-14 18:00:00,0,1,18.583333333333332,0.0
Spadina Ave,W,2025-05-14 19:00:00,0,0,6.0,0.0
Spadina Ave,W,2025-05-14 20:00:00,0,0,8.216666666666667,0.0
Spadina Ave,W,2025-05-14 21:00:00,0,0,6.75,0.0
Spadina Ave,W,2025-05-14 22:00:00,1,1,8.816666666666666,0.0
Spadina Ave,W,2025-05-14 23:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-15 00:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-15 01:00:00,0,2,13.533333333333333,29.85
Spadina Ave,W,2025-05-15 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-15 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-15 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-15 05:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-15 06:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-15 07:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-15 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-15 09:00:00,0,0,11.016666666666666,0.0
Spadina Ave,W,2025-05-15 10:00:00,0,0,5.666666666666667,0.0
Spadina Ave,W,2025-05-15 11:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-15 12:00:00,0,0,18.483333333333334,0.0
Spadina Ave,W,2025-05-15 13:00:00,1,0,5.316666666666666,0.0
Spadina Ave,W,2025-05-15 14:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-15 15:00:00,0,0,43.61666666666667,0.0
Spadina Ave,W,2025-05-15 16:00:00,1,1,25.78333333333333,0.0
Spadina Ave,W,2025-05-15 17:00:00,0,1,10.633333333333333,0.0
Spadina Ave,W,2025-05-15 18:00:00,1,0,5.6,37.13333333333333
Spadina Ave,W,2025-05-15 19:00:00,0,0,54.016666666666666,36.833333333333336
Spadina Ave,W,2025-05-15 20:00:00,2,0,14.2,0.0
Spadina Ave,W,2025-05-15 21:00:00,0,0,6.283333333333333,0.0
Spadina Ave,W,2025-05-15 22:00:00,1,1,11.816666666666666,0.0
Spadina Ave,W,2025-05-15 23:00:00,1,0,0.0,20.4
Spadina Ave,W,2025-05-16 00:00:00,1,1,5.85,24.9
Spadina Ave,W,2025-05-16 01:00:00,1,1,0.0,19.466666666666665
Spadina Ave,W,2025-05-16 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-16 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-16 04:00:00,0,0,0.0,33.96666666666667
Spadina Ave,W,2025-05-16 05:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-16 06:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-16 07:00:00,1,0,5.666666666666667,0.0
Spadina Ave,W,2025-05-16 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-16 09:00:00,2,2,17.333333333333332,21.483333333333334
Spadina Ave,W,2025-05-16 10:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-16 11:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-16 12:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-16 13:00:00,0,1,25.133333333333333,28.716666666666665
Spadina Ave,W,2025-05-16 14:00:00,1,1,44.18333333333334,26.566666666666666
Spadina Ave,W,2025-05-16 15:00:00,1,0,19.75,0.0
Spadina Ave,W,2025-05-16 16:00:00,2,2,26.25,95.81666666666666
Spadina Ave,W,2025-05-16 17:00:00,2,0,5.466666666666667,0.0
Spadina Ave,W,2025-05-16 18:00:00,2,2,17.283333333333335,0.0
Spadina Ave,W,2025-05-16 19:00:00,1,1,5.7,29.216666666666665
Spadina Ave,W,2025-05-16 20:00:00,4,0,31.666666666666664,41.06666666666666
Spadina Ave,W,2025-05-16 21:00:00,1,1,34.36666666666667,0.0
Spadina Ave,W,2025-05-16 22:00:00,1,0,7.083333333333333,32.2
Spadina Ave,W,2025-05-16 23:00:00,1,0,20.333333333333332,22.933333333333334
Spadina Ave,W,2025-05-17 00:00:00,0,2,8.066666666666666,0.0
Spadina Ave,W,2025-05-17 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 05:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-17 06:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-17 07:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 08:00:00,0,0,14.05,0.0
Spadina Ave,W,2025-05-17 09:00:00,1,1,11.766666666666667,0.0
Spadina Ave,W,2025-05-17 10:00:00,0,0,10.416666666666666,0.0
Spadina Ave,W,2025-05-17 11:00:00,1,0,23.9,0.0
Spadina Ave,W,2025-05-17 12:00:00,1,1,57.31666666666666,33.63333333333333
Spadina Ave,W,2025-05-17 13:00:00,3,1,45.949999999999996,0.0
Spadina Ave,W,2025-05-17 14:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-17 15:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 16:00:00,1,2,15.783333333333335,26.483333333333334
Spadina Ave,W,2025-05-17 17:00:00,0,0,13.966666666666667,0.0
Spadina Ave,W,2025-05-17 18:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 19:00:00,2,1,5.716666666666667,0.0
Spadina Ave,W,2025-05-17 20:00:00,0,0,8.066666666666666,0.0
Spadina Ave,W,2025-05-17 21:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-17 22:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-17 23:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 00:00:00,1,0,6.6,0.0
Spadina Ave,W,2025-05-18 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 05:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 06:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 07:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 08:00:00,0,0,9.633333333333333,0.0
Spadina Ave,W,2025-05-18 09:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 10:00:00,2,0,14.466666666666667,0.0
Spadina Ave,W,2025-05-18 11:00:00,0,0,5.866666666666667,0.0
Spadina Ave,W,2025-05-18 12:00:00,1,1,55.5,0.0
Spadina Ave,W,2025-05-18 13:00:00,1,0,20.983333333333334,33.93333333333333
Spadina Ave,W,2025-05-18 14:00:00,2,1,28.466666666666665,25.7
Spadina Ave,W,2025-05-18 15:00:00,2,1,6.366666666666666,20.3
Spadina Ave,W,2025-05-18 16:00:00,1,1,23.28333333333333,0.0
Spadina Ave,W,2025-05-18 17:00:00,1,0,23.3,20.016666666666666
Spadina Ave,W,2025-05-18 18:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-18 19:00:00,0,0,17.0,0.0
Spadina Ave,W,2025-05-18 20:00:00,0,0,6.683333333333334,0.0
Spadina Ave,W,2025-05-18 21:00:00,0,0,9.2,0.0
Spadina Ave,W,2025-05-18 22:00:00,0,0,9.033333333333333,0.0
Spadina Ave,W,2025-05-18 23:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-19 00:00:00,0,2,7.933333333333334,0.0
Spadina Ave,W,2025-05-19 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 05:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-19 06:00:00,0,0,6.316666666666666,0.0
Spadina Ave,W,2025-05-19 07:00:00,1,0,0.0,27.55
Spadina Ave,W,2025-05-19 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 09:00:00,1,1,6.95,0.0
Spadina Ave,W,2025-05-19 10:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 11:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 12:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 13:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-19 14:00:00,0,1,9.966666666666667,0.0
Spadina Ave,W,2025-05-19 15:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 16:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 17:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-19 18:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 19:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-19 20:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 21:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-19 22:00:00,1,1,21.583333333333336,0.0
Spadina Ave,W,2025-05-19 23:00:00,0,0,27.15,0.0
Spadina Ave,W,2025-05-20 00:00:00,3,0,0.0,0.0
Spadina Ave,W,2025-05-20 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-20 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-20 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-20 04:00:00,0,1,0.0,0.0
Spadina Ave,W,2025-05-20 05:00:00,1,2,0.0,0.0
Spadina Ave,W,2025-05-20 06:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-20 07:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-20 08:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-20 09:00:00,0,0,24.333333333333332,22.0
Spadina Ave,W,2025-05-20 10:00:00,1,1,9.0,0.0
Spadina Ave,W,2025-05-20 11:00:00,0,0,11.966666666666667,0.0
Spadina Ave,W,2025-05-20 12:00:00,1,0,19.8,0.0
Spadina Ave,W,2025-05-20 13:00:00,0,0,12.133333333333333,0.0
Spadina Ave,W,2025-05-20 14:00:00,1,1,9.133333333333333,0.0
Spadina Ave,W,2025-05-20 15:00:00,0,1,19.816666666666666,0.0
Spadina Ave,W,2025-05-20 16:00:00,0,0,23.166666666666668,0.0
Spadina Ave,W,2025-05-20 17:00:00,0,0,24.066666666666666,0.0
Spadina Ave,W,2025-05-20 18:00:00,0,0,17.133333333333333,0.0
Spadina Ave,W,2025-05-20 19:00:00,0,0,7.35,0.0
Spadina Ave,W,2025-05-20 20:00:00,1,2,17.1,0.0
Spadina Ave,W,2025-05-20 21:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-20 22:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-20 23:00:00,1,1,19.066666666666666,0.0
Spadina Ave,W,2025-05-21 00:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-21 01:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-21 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-21 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-21 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-21 05:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-21 06:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-21 07:00:00,1,0,0.0,0.0
Spadina Ave,W,2025-05-21 08:00:00,0,0,6.8,0.0
Spadina Ave,W,2025-05-21 09:00:00,0,0,41.8,21.133333333333333
Spadina Ave,W,2025-05-21 10:00:00,0,0,25.55,24.933333333333334
Spadina Ave,W,2025-05-21 11:00:00,1,1,19.733333333333334,0.0
Spadina Ave,W,2025-05-21 12:00:00,3,1,22.31666666666667,19.016666666666666
Spadina Ave,W,2025-05-21 13:00:00,1,1,9.2,0.0
Spadina Ave,W,2025-05-21 14:00:00,2,1,17.4,0.0
Spadina Ave,W,2025-05-21 15:00:00,0,2,27.299999999999997,40.58333333333333
Spadina Ave,W,2025-05-21 16:00:00,0,0,29.85,25.916666666666668
Spadina Ave,W,2025-05-21 17:00:00,0,1,14.333333333333332,0.0
Spadina Ave,W,2025-05-21 18:00:00,0,0,18.9,0.0
Spadina Ave,W,2025-05-21 19:00:00,0,0,19.68333333333333,0.0
Spadina Ave,W,2025-05-21 20:00:00,1,1,19.183333333333334,0.0
Spadina Ave,W,2025-05-21 21:00:00,2,0,5.9,0.0
Spadina Ave,W,2025-05-21 22:00:00,1,1,0.0,0.0
Spadina Ave,W,2025-05-21 23:00:00,0,1,0.0,37.916666666666664
Spadina Ave,W,2025-05-22 00:00:00,1,1,18.766666666666666,0.0
Spadina Ave,W,2025-05-22 01:00:00,1,1,0.0,0.0
Spadina Ave,W,2025-05-22 02:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-22 03:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-22 04:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-22 05:00:00,0,2,0.0,0.0
Spadina Ave,W,2025-05-22 06:00:00,1,1,0.0,0.0
Spadina Ave,W,2025-05-22 07:00:00,0,0,0.0,0.0
Spadina Ave,W,2025-05-22 08:00:00,0,0,5.966666666666667,0.0
Spadina Ave,W,2025-05-22 09:00:00,0,0,0.0,20.0
Spadina Ave,W,2025-05-22 10:00:00,1,0,10.383333333333333,0.0
Spadina Ave,W,2025-05-22 11:00:00,0,0,0.0,0.0
